instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Intraoperative_MRI,literal,en,Intraoperative MRI,literal,en,"Intraoperative magnetic resonance imaging (iMRI) refers to an operating room configuration that enables surgeons to image the patient via an MRI scanner while the patient is undergoing surgery, particularly brain surgery. iMRI reduces the risk of damaging critical parts of the brain and helps confirm that the surgery was successful or if additional resection is needed before the patient’s head is closed and the surgery completed.",literal,en,"Intraoperative magnetic resonance imaging (iMRI) refers to an operating room configuration that enables surgeons to image the patient via an MRI scanner while the patient is undergoing surgery, particularly brain surgery. iMRI reduces the risk of damaging critical parts of the brain and helps confirm that the surgery was successful or if additional resection is needed before the patient’s head is closed and the surgery completed.",literal,http://dbpedia.org/resource/Category:Magnetic_resonance_imaging,literal,http://dbpedia.org/ontology/Album
uri,http://dbpedia.org/resource/Intrauterine_device,literal,en,Intrauterine device,literal,en,"An intrauterine device (IUD), also known as intrauterine contraceptive device (IUCD or ICD) or coil, is a small, often T-shaped birth control device that is inserted into the uterus to prevent pregnancy. IUDs are one form of long-acting reversible birth control (LARC). One study found that female family planning providers choose LARC methods more often (41.7%) than the general public (12.1%). Among birth control methods, IUDs, along with other contraceptive implants, result in the greatest satisfaction among users.",literal,en,"An intrauterine device (IUD), also known as intrauterine contraceptive device (IUCD or ICD) or coil, is a small, often T-shaped birth control device that is inserted into the uterus to prevent pregnancy. IUDs are one form of long-acting reversible birth control (LARC). One study found that female family planning providers choose LARC methods more often (41.7%) than the general public (12.1%). Among birth control methods, IUDs, along with other contraceptive implants, result in the greatest satisfaction among users. IUDs are safe and effective in adolescents as well as those who have not previously had children. Once an IUD is removed, even after long-term use, fertility returns to normal rapidly. Copper devices have a failure rate of about 0.8% while hormonal (levonorgestrel) devices fail about 0.2% of the time within the first year of use. In comparison, male sterilization and male condoms have a failure rate of about 0.15% and 15%, respectively. Copper IUDs can also be used as emergency contraception within five days of unprotected sex. Although copper IUDs may increase menstrual bleeding and result in painful cramps, hormonal IUDs may reduce menstrual bleeding or stop menstruation altogether. However, women can have daily spotting for several months and it can take up to three months for there to be a 90% decrease in bleeding. Cramping can be treated with NSAIDs. More serious potential complications include expulsion (2–5%) and rarely perforation of the uterus (less than 0.7%). IUDs do not affect breastfeeding and can be inserted immediately after delivery. They may also be used immediately after an abortion. The use of IUDs has increased within the United States from 0.8% in 1995 to 7.2% from the period of 2006 to 2014. The use of IUDs as a form of birth control dates from the 1800s. A previous model known as the Dalkon shield was associated with an increased risk of pelvic inflammatory disease (PID). However, current models do not affect PID risk in women without sexually transmitted infections during the time of insertion.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Magnetic_resonance_spectroscopic_imaging,literal,en,Magnetic resonance spectroscopic imaging,literal,en,"Magnetic resonance spectroscopic imaging (MRSI) is a noninvasive imaging method that provides spectroscopic information in addition to the image that is generated by MRI alone. Whereas traditional magnetic resonance imaging (MRI) generates a black-and-white image in which brightness is determined primarily by the T1 or T2 relaxation times of the tissue being imaged, the spectroscopic information obtained in an MRSI study can be used to infer further information about cellular activity (metabolic information). For example, in the context of oncology, an MRI scan may reveal the shape and size of a tumor, while an MRSI study provides additional information about the metabolic activity occurring in the tumor. MRSI can be performed on a standard MRI scanner, and the patient experience is the sa",literal,en,"Magnetic resonance spectroscopic imaging (MRSI) is a noninvasive imaging method that provides spectroscopic information in addition to the image that is generated by MRI alone. Whereas traditional magnetic resonance imaging (MRI) generates a black-and-white image in which brightness is determined primarily by the T1 or T2 relaxation times of the tissue being imaged, the spectroscopic information obtained in an MRSI study can be used to infer further information about cellular activity (metabolic information). For example, in the context of oncology, an MRI scan may reveal the shape and size of a tumor, while an MRSI study provides additional information about the metabolic activity occurring in the tumor. MRSI can be performed on a standard MRI scanner, and the patient experience is the same for MRSI as for MRI. MRSI has broad applications in medicine, including oncology and general physiological studies. When hydrogen is the target element, MRSI is also called 1H-nuclear magnetic resonance spectroscopic imaging and . MRSI can also be performed with phosphorus, or hyperpolarized carbon-13.",literal,http://dbpedia.org/resource/Category:Magnetic_resonance_imaging,literal,http://dbpedia.org/ontology/Software
uri,http://dbpedia.org/resource/Orally_disintegrating_tablet,literal,en,Orally disintegrating tablet,literal,en,"An orally disintegrating tablet or orally dissolving tablet (ODT) is a drug dosage form available for a limited range of over-the-counter (OTC) and prescription medications. ODTs differ from traditional tablets in that they are designed to be dissolved on the tongue rather than swallowed whole. The ODT serves as an alternative dosage form for patients who experience dysphagia (difficulty in swallowing) or for where compliance is a known issue and therefore an easier dosage form to take ensures that medication is taken. Common among all age groups, dysphagia is observed in about 35% of the general population, as well as up to 60% of the elderly institutionalized population and 18-22% of all patients in long-term care facilities ODTs may have a faster onset of effect than tablets or capsule",literal,en,"An orally disintegrating tablet or orally dissolving tablet (ODT) is a drug dosage form available for a limited range of over-the-counter (OTC) and prescription medications. ODTs differ from traditional tablets in that they are designed to be dissolved on the tongue rather than swallowed whole. The ODT serves as an alternative dosage form for patients who experience dysphagia (difficulty in swallowing) or for where compliance is a known issue and therefore an easier dosage form to take ensures that medication is taken. Common among all age groups, dysphagia is observed in about 35% of the general population, as well as up to 60% of the elderly institutionalized population and 18-22% of all patients in long-term care facilities ODTs may have a faster onset of effect than tablets or capsules, and have the convenience of a tablet that can be taken without water. During the last decade, ODTs have become available in a variety of therapeutic markets, both OTC and by prescription.",literal,http://dbpedia.org/resource/Category:Drug_delivery_devices,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatDrugDeliveryDevices
uri,http://dbpedia.org/resource/Medical_alarm,literal,en,Medical alarm,literal,en,"A medical alarm is an alarm system designed to signal the presence of a hazard requiring urgent attention and to summon emergency medical personnel. Other terms for a medical alarm are Personal Emergency Response System (PERS) or medical alert. Typical systems have a wireless pendant or transmitter that can be activated in an emergency. When the medical alarm is activated, the signal is transmitted to an alarm monitoring company's central station, other emergency agency or other programmed phone numbers. Medical personnel are then dispatched to the site where the alarm was activated.",literal,en,"A medical alarm is an alarm system designed to signal the presence of a hazard requiring urgent attention and to summon emergency medical personnel. Other terms for a medical alarm are Personal Emergency Response System (PERS) or medical alert. Typical systems have a wireless pendant or transmitter that can be activated in an emergency. When the medical alarm is activated, the signal is transmitted to an alarm monitoring company's central station, other emergency agency or other programmed phone numbers. Medical personnel are then dispatched to the site where the alarm was activated. Elderly people and disabled people who live alone commonly use/require medical alarms.",literal,http://dbpedia.org/resource/Category:Medical_monitoring_equipment,literal,http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/IEC_62366,literal,en,IEC 62366,literal,en,"The international standard IEC 62366 medical devices - Application of usability engineering to medical devices is a standard which specifies usability requirements for the development of medical devices. It is harmonized by the European Union (EU) and the United States (US), and therefore can be used as a benchmark to comply with regulatory requirements from both these markets.",literal,en,"The international standard IEC 62366 medical devices - Application of usability engineering to medical devices is a standard which specifies usability requirements for the development of medical devices. It is harmonized by the European Union (EU) and the United States (US), and therefore can be used as a benchmark to comply with regulatory requirements from both these markets.",literal,http://dbpedia.org/resource/Category:Regulation_of_medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Measure100033615 | http://dbpedia.org/class/yago/Standard107260623 | http://dbpedia.org/class/yago/SystemOfMeasurement113577171 | http://dbpedia.org/class/yago/WikicatIECStandards
uri,http://dbpedia.org/resource/Abdominal_ultrasonography,literal,en,Abdominal ultrasonography,literal,en,"Abdominal ultrasonography (also called abdominal ultrasound imaging or abdominal sonography) is a form of medical ultrasonography (medical application of ultrasound technology) to visualise abdominal anatomical structures. It uses transmission and reflection of ultrasound waves to visualise internal organs through the abdominal wall (with the help of gel, which helps transmission of the sound waves). For this reason, the procedure is also called a transabdominal ultrasound, in contrast to endoscopic ultrasound, the latter combining ultrasound with endoscopy through visualize internal structures from within hollow organs.",literal,en,"Abdominal ultrasonography (also called abdominal ultrasound imaging or abdominal sonography) is a form of medical ultrasonography (medical application of ultrasound technology) to visualise abdominal anatomical structures. It uses transmission and reflection of ultrasound waves to visualise internal organs through the abdominal wall (with the help of gel, which helps transmission of the sound waves). For this reason, the procedure is also called a transabdominal ultrasound, in contrast to endoscopic ultrasound, the latter combining ultrasound with endoscopy through visualize internal structures from within hollow organs. Abdominal ultrasound examinations are performed by gastroenterologists or other specialists in internal medicine, radiologists, or sonographers trained for this procedure.",literal,http://dbpedia.org/resource/Category:Digestive_system_imaging | http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Acelity,literal,en,Acelity,literal,en,"Acelity L.P. Inc., was a privately held medical device company. It was a non-operating holding company who wholly owned subsidiaries developed advanced wound therapeutics products. The advanced wound therapeutics business was conducted by Kinetic Concepts, Inc. (KCI) and its subsidiaries, including Systagenix. The company reported $1.87 billion in annual revenue globally in 2015. In October 2019 Acelity Inc. and its KCI subsidiaries worldwide was acquired by 3M.",literal,en,"Acelity L.P. Inc., was a privately held medical device company. It was a non-operating holding company who wholly owned subsidiaries developed advanced wound therapeutics products. The advanced wound therapeutics business was conducted by Kinetic Concepts, Inc. (KCI) and its subsidiaries, including Systagenix. The company reported $1.87 billion in annual revenue globally in 2015. In October 2019 Acelity Inc. and its KCI subsidiaries worldwide was acquired by 3M.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Dexcom,literal,en,Dexcom,literal,en,"DexCom, Inc. is a company that develops, manufactures, and distributes continuous glucose monitoring (CGM) systems for diabetes management. It operates internationally with headquarters in San Diego, California, and has a manufacturing facility in Mesa, Arizona.",literal,en,"DexCom, Inc. is a company that develops, manufactures, and distributes continuous glucose monitoring (CGM) systems for diabetes management. It operates internationally with headquarters in San Diego, California, and has a manufacturing facility in Mesa, Arizona.",literal,http://dbpedia.org/resource/Category:Medical_device_manufacturers,literal,"http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Business108061042 | http://dbpedia.org/class/yago/Company108058098 | http://dbpedia.org/class/yago/Enterprise108056231 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Institution108053576 | http://dbpedia.org/class/yago/Manufacturer108060446 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatCompaniesBasedInSanDiego,California | http://dbpedia.org/class/yago/WikicatCompaniesListedOnNASDAQ | http://dbpedia.org/class/yago/WikicatMedicalEquipmentManufacturers | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453"
uri,http://dbpedia.org/resource/Heptamethine_dyes,literal,en,Heptamethine dyes,literal,en,"Heptamethine dyes are a subclass of chemical compounds within the cyanine dye family and have many uses as fluorescent dyes, particularly in biomedical imaging, the development of theranostics, the individualized treatment of cancerous patients with the aid of PDT, co-administration with other drugs, and irradiation. The characteristics of heptamethine dyes can be understood by comparing research data on different dyes within the family. For example, the IR-780 dye exhibits a peak spectral absorption of around 780 nm.",literal,en,"Heptamethine dyes are a subclass of chemical compounds within the cyanine dye family and have many uses as fluorescent dyes, particularly in biomedical imaging, the development of theranostics, the individualized treatment of cancerous patients with the aid of PDT, co-administration with other drugs, and irradiation. The characteristics of heptamethine dyes can be understood by comparing research data on different dyes within the family. For example, the IR-780 dye exhibits a peak spectral absorption of around 780 nm.",literal,http://dbpedia.org/resource/Category:Optical_imaging,literal,http://dbpedia.org/class/yago/AbsorptionIndicator114598383 | http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/ColoringMaterial114984973 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Dye114985383 | http://dbpedia.org/class/yago/Fluorescein114987695 | http://dbpedia.org/class/yago/Indicator114917208 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/Phosphor114649036 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Synthetic114901959 | http://dbpedia.org/class/yago/WikicatDyes | http://dbpedia.org/class/yago/WikicatFluorescentDyes | http://dbpedia.org/class/yago/WikicatPhosphorsAndScintillators | http://dbpedia.org/ontology/Eukaryote
uri,http://dbpedia.org/resource/Spike_sorting,literal,en,Spike sorting,literal,en,Spike sorting is a class of techniques used in the analysis of electrophysiological data. Spike sorting algorithms use the shape(s) of waveforms collected with one or more electrodes in the brain to distinguish the activity of one or more neurons from background electrical noise. Technically this is often achieved based on different sizes of the spikes (simple but inaccurate version) or more sophisticated analyses which make use of the entire waveform of the spikes. The techniques often use tools such as principal components or wavelet analysis.,literal,en,"Spike sorting is a class of techniques used in the analysis of electrophysiological data. Spike sorting algorithms use the shape(s) of waveforms collected with one or more electrodes in the brain to distinguish the activity of one or more neurons from background electrical noise. Neurons produce action potentials that are referred to as 'spikes' in laboratory jargon. Frequently this term is used for electrical signals recorded in the vicinity of individual neurons with a microelectrode (exception: 'spikes' in EEG recordings). In these recordings action potentials appear as sharp spikes (deviations from the baseline). These extracellular electrodes pick up all the components constituting the field at the point of its contact. This includes the component due to the synaptic currents and the action potentials. The synaptic currents have slower time course and the spikes have faster time course. They are thus easily separated by filtering: highpass for spikes and low pass for the synaptic mechanisms. The component of the field due to the synaptic mechanism is referred to as the local field potential (LFP). Spike sorting refers to the process of assigning spikes to different neurons. The background to this is that the exact time course of a spike event as recorded by the electrode depends on the size and shape of the neuron, the position of the recording electrode relative to the neuron, etc. These electrodes, positioned outside of the cells in the tissue, however, often 'see' the spikes generated by several neurons in their vicinity. Since the spike shapes are unique and quite reproducible for each neuron they can be used to distinguish spikes produced by different neurons, i.e. to separate the activity produced by each. Technically this is often achieved based on different sizes of the spikes (simple but inaccurate version) or more sophisticated analyses which make use of the entire waveform of the spikes. The techniques often use tools such as principal components or wavelet analysis. Multiple electrodes record different waveforms for each individual spike elicited by the neurons in the vicinity of the electrodes. The geometric configuration of the electrodes can then be used to define additional dimensions to analyze which spikes originated from which individual cell in the recorded population of cells. Thus the spike sorting using multiple electrodes is better than sorting based simply on waveform shape. The most popular setup involves the use of four micro electrodes, called 'tetrodes' (different from the vacuum tube Tetrode), though more electrodes may be used. Recording electrodes can be metal wires or fine print on a PCB with gold or platinum plated at their exposed tips to ensure good contact and prevent change in resistance while the experiment is going on. Principal Component weights of spikes from two different neurons Spike shapes colored according to their assignment to different neurons. The blue trace could not be assigned unequivocally.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/ontology/Weapon
uri,http://dbpedia.org/resource/Cation_channels_of_sperm,literal,en,Cation channels of sperm,literal,en,"The cation channels of sperm also known as Catsper channels or CatSper, are ion channels that are related to the two-pore channels and distantly related to TRP channels. The four members of this family form voltage-gated Ca2+ channels that seem to be specific to sperm. As sperm encounter the more alkaline environment of the female reproductive tract, CatSper channels become activated by the altered ion concentration. These channels are required for proper fertilization. The study of these channels has been slow because they do not traffic to the cell membrane in many heterologous systems.",literal,en,"The cation channels of sperm also known as Catsper channels or CatSper, are ion channels that are related to the two-pore channels and distantly related to TRP channels. The four members of this family form voltage-gated Ca2+ channels that seem to be specific to sperm. As sperm encounter the more alkaline environment of the female reproductive tract, CatSper channels become activated by the altered ion concentration. These channels are required for proper fertilization. The study of these channels has been slow because they do not traffic to the cell membrane in many heterologous systems. There are several factors that can activate the CatSper calcium channel, depending on species. In the human, the channel is activated by progesterone released by the oocyte. Progesterone binds to the protein ABHD2 which is present in the sperm plasma membrane, which causes ABHD2 to cleave an inhibitor of CatSper (2-arachidonoylglycerol) into arachidonic acid and glycerol. The human CatSper channel is pH-sensitive, and requires a high-pH environment. CatSper plays a key role in mediating hyperactive motility – prior to fertilization, sperm become entrapped within the fingerlike projections of the microvilli of the oviduct. In order for the sperm to fertilize the oocyte, CatSper must be present in order to initiate hyperactive motility, allowing the sperm to escape the microvilli and reach the oocyte for fertilization. Of the four members of the Catsper family, Catsper1 is found in the primary piece of sperm. Catsper1 plays an important role in evoked Ca2+ entry and regulation of hyperactivation in sperm. Catsper2 is localized in the sperm tail and is responsible for regulation of hyperactivation. Catsper3 and Catsper4 are found in both, the testes and sperm and play an important role in the motility of hyperactivated sperm. In humans, CatSper is distributed in quadrilateral nanodomains along the principal piece. Although Catsper seems to play an important role in sperm function, Catspers1-4 null mice have been found to have normal testicular histology, sperm counts and morphology, which is indicative of normal progression of spermatogenesis.",literal,http://dbpedia.org/resource/Category:Electrophysiology,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Channel106259898 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/Communication106252138 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Macromolecule114944888 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Molecule114682133 | http://dbpedia.org/class/yago/OrganicCompound114727670 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Protein114728724 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Thing100002452 | http://dbpedia.org/class/yago/Transmission106251781 | http://dbpedia.org/class/yago/Unit109465459 | http://dbpedia.org/class/yago/WikicatIonChannels | http://dbpedia.org/class/yago/WikicatProteins | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Biomolecule | http://dbpedia.org/ontology/Protein | http://dbpedia.org/ontology/TelevisionStation | http://umbel.org/umbel/rc/ProteinMolecule | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q206229 | http://www.wikidata.org/entity/Q8054
uri,http://dbpedia.org/resource/Transesophageal_echocardiogram,literal,en,Transesophageal echocardiogram,literal,en,"A transesophageal echocardiogram, or TEE (TOE in the United Kingdom and other countries such as Australia and New Zealand, reflecting the British English spelling transoesophageal), is an alternative way to perform an echocardiogram. A specialized probe containing an ultrasound transducer at its tip is passed into the patient's esophagus. This allows image and Doppler evaluation which can be recorded. It is commonly used during cardiac surgery and is an excellent modality for assessing the aorta, although there are some limitations.",literal,en,"A transesophageal echocardiogram, or TEE (TOE in the United Kingdom and other countries such as Australia and New Zealand, reflecting the British English spelling transoesophageal), is an alternative way to perform an echocardiogram. A specialized probe containing an ultrasound transducer at its tip is passed into the patient's esophagus. This allows image and Doppler evaluation which can be recorded. It is commonly used during cardiac surgery and is an excellent modality for assessing the aorta, although there are some limitations. It has several advantages and some disadvantages compared with a transthoracic echocardiogram (TTE).",literal,http://dbpedia.org/resource/Category:Cardiac_imaging | http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Ocean_acoustic_tomography,literal,en,Ocean acoustic tomography,literal,en,"Ocean acoustic tomography is a technique used to measure temperatures and currents over large regions of the ocean. On ocean basin scales, this technique is also known as acoustic thermometry. The technique relies on precisely measuring the time it takes sound signals to travel between two instruments, one an acoustic source and one a receiver, separated by ranges of 100–5000 km. If the locations of the instruments are known precisely, the measurement of time-of-flight can be used to infer the speed of sound, averaged over the acoustic path. Changes in the speed of sound are primarily caused by changes in the temperature of the ocean, hence the measurement of the travel times is equivalent to a measurement of temperature. A 1 °C change in temperature corresponds to about 4 m/s change in so",literal,en,"Ocean acoustic tomography is a technique used to measure temperatures and currents over large regions of the ocean. On ocean basin scales, this technique is also known as acoustic thermometry. The technique relies on precisely measuring the time it takes sound signals to travel between two instruments, one an acoustic source and one a receiver, separated by ranges of 100–5000 km. If the locations of the instruments are known precisely, the measurement of time-of-flight can be used to infer the speed of sound, averaged over the acoustic path. Changes in the speed of sound are primarily caused by changes in the temperature of the ocean, hence the measurement of the travel times is equivalent to a measurement of temperature. A 1 °C change in temperature corresponds to about 4 m/s change in sound speed. An oceanographic experiment employing tomography typically uses several source-receiver pairs in a moored array that measures an area of ocean.",literal,http://dbpedia.org/resource/Category:Tomography,literal,http://dbpedia.org/ontology/TopicalConcept | http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Nd:YAG_laser,literal,en,Nd:YAG laser,literal,en,"Nd:YAG (neodymium-doped yttrium aluminum garnet; Nd:Y3Al5O12) is a crystal that is used as a lasing medium for solid-state lasers. The dopant, triply ionized neodymium, Nd(III), typically replaces a small fraction (1%) of the yttrium ions in the host crystal structure of the yttrium aluminum garnet (YAG), since the two ions are of similar size. It is the neodymium ion which provides the lasing activity in the crystal, in the same fashion as red chromium ion in ruby lasers. Laser operation of Nd:YAG was first demonstrated by J.E. Geusic et al. at Bell Laboratories in 1964.",literal,en,"Nd:YAG (neodymium-doped yttrium aluminum garnet; Nd:Y3Al5O12) is a crystal that is used as a lasing medium for solid-state lasers. The dopant, triply ionized neodymium, Nd(III), typically replaces a small fraction (1%) of the yttrium ions in the host crystal structure of the yttrium aluminum garnet (YAG), since the two ions are of similar size. It is the neodymium ion which provides the lasing activity in the crystal, in the same fashion as red chromium ion in ruby lasers. Laser operation of Nd:YAG was first demonstrated by J.E. Geusic et al. at Bell Laboratories in 1964.",literal,http://dbpedia.org/resource/Category:Dental_lasers,literal,http://dbpedia.org/ontology/ChemicalCompound
uri,http://dbpedia.org/resource/American_Society_of_Echocardiography,literal,en,American Society of Echocardiography,literal,en,"The American Society of Echocardiography (ASE) is a professional organization of physicians, cardiac sonographers, nurses and scientists involved in echocardiography, the use of ultrasound to image the heart and vascular system. The organization was founded in 1975 and has more than 17,000 members nationally and internationally. The American Society of Echocardiography promotes cardiovascular ultrasound and its application to patient care through education, advocacy, research, innovation and service. The society also provides research grants and scholarships to support advances in cardiovascular care.",literal,en,"The American Society of Echocardiography (ASE) is a professional organization of physicians, cardiac sonographers, nurses and scientists involved in echocardiography, the use of ultrasound to image the heart and vascular system. The organization was founded in 1975 and has more than 17,000 members nationally and internationally. The American Society of Echocardiography promotes cardiovascular ultrasound and its application to patient care through education, advocacy, research, innovation and service. The society also provides research grants and scholarships to support advances in cardiovascular care. ASE's membership consists of physicians, cardiac sonographers, nurses, physical scientists, lab managers, and students. ASE has created numerous guidelines regarding the use of echocardiography including monitoring heart dysfunction after chemotherapy. A mobile app developed by ASE called iASE has been rated as one of the top echocardiography apps ASE joined Choosing Wisely in 2013 to reduce unnecessary medical testing with echocardiography.",literal,http://dbpedia.org/resource/Category:Medical_ultrasonography,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Association108049401 | http://dbpedia.org/class/yago/Group100031264 | http://dbpedia.org/class/yago/Organization108008335 | http://dbpedia.org/class/yago/SocialGroup107950920 | http://dbpedia.org/class/yago/WikicatMedicalAssociationsBasedInTheUnitedStates | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Organisation | http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Contrast_agent,literal,en,Contrast agent,literal,en,"A contrast agent (or contrast medium) is a substance used to increase the contrast of structures or fluids within the body in medical imaging. Contrast agents absorb or alter external electromagnetism or ultrasound, which is different from radiopharmaceuticals, which emit radiation themselves. In x-rays, contrast agents enhance the radiodensity in a target tissue or structure. In MRIs, contrast agents shorten (or in some instances increase) the relaxation times of nuclei within body tissues in order to alter the contrast in the image.",literal,en,"A contrast agent (or contrast medium) is a substance used to increase the contrast of structures or fluids within the body in medical imaging. Contrast agents absorb or alter external electromagnetism or ultrasound, which is different from radiopharmaceuticals, which emit radiation themselves. In x-rays, contrast agents enhance the radiodensity in a target tissue or structure. In MRIs, contrast agents shorten (or in some instances increase) the relaxation times of nuclei within body tissues in order to alter the contrast in the image. Contrast agents are commonly used to improve the visibility of blood vessels and the gastrointestinal tract. Several types of contrast agent are in use in medical imaging and they can roughly be classified based on the imaging modalities where they are used. Most common contrast agents work based on X-ray attenuation and magnetic resonance signal enhancement.",literal,http://dbpedia.org/resource/Category:Contrast_agents,literal,http://www.w3.org/2002/07/owl#Thing
